type	id	label	language
pokemon	465	Bouldeneu	French
pokemon	465	Tangoloss	German
pokemon	465	Tangrowth	Spanish
pokemon	465	Tangrowth	Italian
pokemon	465	Tangrowth	English
pokemon	466	エレキブル	Japanese
pokemon	466	Elekible	Official roomaji
pokemon	466	에레키블	Korean
pokemon	466	電擊魔獸	Chinese
pokemon	466	Élekable	French
pokemon	466	Elevoltek	German
pokemon	466	Electivire	Spanish
pokemon	466	Electivire	Italian
pokemon	466	Electivire	English
pokemon	467	ブーバーン	Japanese
pokemon	467	Booburn	Official roomaji
pokemon	467	마그마번	Korean
pokemon	467	鴨嘴炎獸	Chinese
pokemon	467	Maganon	French
pokemon	467	Magbrant	German
pokemon	467	Magmortar	Spanish
pokemon	467	Magmortar	Italian
pokemon	467	Magmortar	English
pokemon	468	トゲキッス	Japanese
pokemon	468	Togekiss	Official roomaji
pokemon	468	토게키스	Korean
pokemon	468	波克基斯	Chinese
pokemon	468	Togekiss	French
pokemon	468	Togekiss	German
pokemon	468	Togekiss	Spanish
pokemon	468	Togekiss	Italian
pokemon	468	Togekiss	English
pokemon	469	メガヤンマ	Japanese
pokemon	469	Megayanma	Official roomaji
pokemon	469	메가자리	Korean
pokemon	469	遠古巨蜓	Chinese
pokemon	469	Yanmega	French
pokemon	469	Yanmega	German
pokemon	469	Yanmega	Spanish
pokemon	469	Yanmega	Italian
pokemon	469	Yanmega	English
pokemon	470	リーフィア	Japanese
pokemon	470	Leafia	Official roomaji
pokemon	470	리피아	Korean
pokemon	470	葉伊布	Chinese
pokemon	470	Phyllali	French
pokemon	470	Folipurba	German
pokemon	470	Leafeon	Spanish
pokemon	470	Leafeon	Italian
pokemon	470	Leafeon	English
pokemon	471	グレイシア	Japanese
pokemon	471	Glacia	Official roomaji
pokemon	471	글레이시아	Korean
pokemon	471	冰伊布	Chinese
pokemon	471	Givrali	French
pokemon	471	Glaziola	German
pokemon	471	Glaceon	Spanish
pokemon	471	Glaceon	Italian
pokemon	471	Glaceon	English
pokemon	472	グライオン	Japanese
pokemon	472	Glion	Official roomaji
pokemon	472	글라이온	Korean
pokemon	472	天蠍王	Chinese
pokemon	472	Scorvol	French
pokemon	472	Skorgro	German
pokemon	472	Gliscor	Spanish
pokemon	472	Gliscor	Italian
pokemon	472	Gliscor	English
pokemon	473	マンムー	Japanese
pokemon	473	Mammoo	Official roomaji
pokemon	473	맘모꾸리	Korean
pokemon	473	象牙豬	Chinese
pokemon	473	Mammochon	French
pokemon	473	Mamutel	German
pokemon	473	Mamoswine	Spanish
pokemon	473	Mamoswine	Italian
pokemon	473	Mamoswine	English
pokemon	474	ポリゴンＺ	Japanese
pokemon	474	PorygonZ	Official roomaji
pokemon	474	폴리곤Z	Korean
pokemon	474	多邊獸Ｚ	Chinese
pokemon	474	Porygon-Z	French
pokemon	474	Porygon-Z	German
pokemon	474	Porygon-Z	Spanish
pokemon	474	Porygon-Z	Italian
pokemon	474	Porygon-Z	English
pokemon	475	エルレイド	Japanese
pokemon	475	Erlade	Official roomaji
pokemon	475	엘레이드	Korean
pokemon	475	艾路雷朵	Chinese
pokemon	475	Gallame	French
pokemon	475	Galagladi	German
pokemon	475	Gallade	Spanish
pokemon	475	Gallade	Italian
pokemon	475	Gallade	English
pokemon	476	ダイノーズ	Japanese
pokemon	476	Dainose	Official roomaji
pokemon	476	대코파스	Korean
pokemon	476	大朝北鼻	Chinese
pokemon	476	Tarinorme	French
pokemon	476	Voluminas	German
pokemon	476	Probopass	Spanish
pokemon	476	Probopass	Italian
pokemon	476	Probopass	English
pokemon	477	ヨノワール	Japanese
pokemon	477	Yonoir	Official roomaji
pokemon	477	야느와르몽	Korean
pokemon	477	黑夜魔靈	Chinese
pokemon	477	Noctunoir	French
pokemon	477	Zwirrfinst	German
pokemon	477	Dusknoir	Spanish
pokemon	477	Dusknoir	Italian
pokemon	477	Dusknoir	English
pokemon	478	ユキメノコ	Japanese
pokemon	478	Yukimenoko	Official roomaji
pokemon	478	눈여아	Korean
pokemon	478	雪妖女	Chinese
pokemon	478	Momartik	French
pokemon	478	Frosdedje	German
pokemon	478	Froslass	Spanish
pokemon	478	Froslass	Italian
pokemon	478	Froslass	English
pokemon	479	ロトム	Japanese
pokemon	479	Rotom	Official roomaji
pokemon	479	로토무	Korean
pokemon	479	洛托姆	Chinese
pokemon	479	Motisma	French
pokemon	479	Rotom	German
pokemon	479	Rotom	Spanish
pokemon	479	Rotom	Italian
pokemon	479	Rotom	English
pokemon	480	ユクシー	Japanese
pokemon	480	Yuxie	Official roomaji
pokemon	480	유크시	Korean
pokemon	480	由克希	Chinese
pokemon	480	Créhelf	French
pokemon	480	Selfe	German
pokemon	480	Uxie	Spanish
pokemon	480	Uxie	Italian
pokemon	480	Uxie	English
pokemon	481	エムリット	Japanese
pokemon	481	Emrit	Official roomaji
pokemon	481	엠라이트	Korean
pokemon	481	艾姆利多	Chinese
pokemon	481	Créfollet	French
pokemon	481	Vesprit	German
pokemon	481	Mesprit	Spanish
pokemon	481	Mesprit	Italian
pokemon	481	Mesprit	English
pokemon	482	アグノム	Japanese
pokemon	482	Agnome	Official roomaji
pokemon	482	아그놈	Korean
pokemon	482	亞克諾姆	Chinese
pokemon	482	Créfadet	French
pokemon	482	Tobutz	German
pokemon	482	Azelf	Spanish
pokemon	482	Azelf	Italian
pokemon	482	Azelf	English
pokemon	483	ディアルガ	Japanese
pokemon	483	Dialga	Official roomaji
pokemon	483	디아루가	Korean
pokemon	483	帝牙盧卡	Chinese
pokemon	483	Dialga	French
pokemon	483	Dialga	German
pokemon	483	Dialga	Spanish
pokemon	483	Dialga	Italian
pokemon	483	Dialga	English
pokemon	484	パルキア	Japanese
pokemon	484	Palkia	Official roomaji
pokemon	484	펄기아	Korean
pokemon	484	帕路奇亞	Chinese
pokemon	484	Palkia	French
pokemon	484	Palkia	German
pokemon	484	Palkia	Spanish
pokemon	484	Palkia	Italian
pokemon	484	Palkia	English
pokemon	485	ヒードラン	Japanese
pokemon	485	Heatran	Official roomaji
pokemon	485	히드런	Korean
pokemon	485	席多藍恩	Chinese
pokemon	485	Heatran	French
pokemon	485	Heatran	German
pokemon	485	Heatran	Spanish
pokemon	485	Heatran	Italian
pokemon	485	Heatran	English
pokemon	486	レジギガス	Japanese
pokemon	486	Regigigas	Official roomaji
pokemon	486	레지기가스	Korean
pokemon	486	雷吉奇卡斯	Chinese
pokemon	486	Regigigas	French
pokemon	486	Regigigas	German
pokemon	486	Regigigas	Spanish
pokemon	486	Regigigas	Italian
pokemon	486	Regigigas	English
pokemon	487	ギラティナ	Japanese
pokemon	487	Giratina	Official roomaji
pokemon	487	기라티나	Korean
pokemon	487	騎拉帝納	Chinese
pokemon	487	Giratina	French
pokemon	487	Giratina	German
pokemon	487	Giratina	Spanish
pokemon	487	Giratina	Italian
pokemon	487	Giratina	English
pokemon	488	クレセリア	Japanese
pokemon	488	Crecelia	Official roomaji
pokemon	488	크레세리아	Korean
pokemon	488	克雷色利亞	Chinese
pokemon	488	Cresselia	French
pokemon	488	Cresselia	German
pokemon	488	Cresselia	Spanish
pokemon	488	Cresselia	Italian
pokemon	488	Cresselia	English
pokemon	489	フィオネ	Japanese
pokemon	489	Phione	Official roomaji
pokemon	489	피오네	Korean
pokemon	489	霏歐納	Chinese
pokemon	489	Phione	French
pokemon	489	Phione	German
pokemon	489	Phione	Spanish
pokemon	489	Phione	Italian
pokemon	489	Phione	English
pokemon	490	マナフィ	Japanese
pokemon	490	Manaphy	Official roomaji
pokemon	490	마나피	Korean
pokemon	490	瑪納霏	Chinese
pokemon	490	Manaphy	French
pokemon	490	Manaphy	German
pokemon	490	Manaphy	Spanish
pokemon	490	Manaphy	Italian
pokemon	490	Manaphy	English
pokemon	491	ダークライ	Japanese
pokemon	491	Darkrai	Official roomaji
pokemon	491	다크라이	Korean
pokemon	491	達克萊伊	Chinese
pokemon	491	Darkrai	French
pokemon	491	Darkrai	German
pokemon	491	Darkrai	Spanish
pokemon	491	Darkrai	Italian
pokemon	491	Darkrai	English
pokemon	492	シェイミ	Japanese
pokemon	492	Shaymin	Official roomaji
pokemon	492	쉐이미	Korean
pokemon	492	謝米	Chinese
pokemon	492	Shaymin	French
pokemon	492	Shaymin	German
pokemon	492	Shaymin	Spanish
pokemon	492	Shaymin	Italian
pokemon	492	Shaymin	English
pokemon	493	アルセウス	Japanese
pokemon	493	Arceus	Official roomaji
pokemon	493	아르세우스	Korean
pokemon	493	阿爾宙斯	Chinese
pokemon	493	Arceus	French
pokemon	493	Arceus	German
pokemon	493	Arceus	Spanish
pokemon	493	Arceus	Italian
pokemon	493	Arceus	English
pokemon	494	ビクティニ	Japanese
pokemon	494	비크티니	Korean
pokemon	494	比克提尼	Chinese
pokemon	494	Victini	French
pokemon	494	Victini	German
pokemon	494	Victini	Spanish
pokemon	494	Victini	Italian
pokemon	494	Victini	English
pokemon	495	ツタージャ	Japanese
pokemon	495	주리비얀	Korean
pokemon	495	藤藤蛇	Chinese
pokemon	495	Vipélierre	French
pokemon	495	Serpifeu	German
pokemon	495	Snivy	Spanish
pokemon	495	Snivy	Italian
pokemon	495	Snivy	English
pokemon	496	ジャノビー	Japanese
pokemon	496	샤비	Korean
pokemon	496	青藤蛇	Chinese
pokemon	496	Lianaja	French
pokemon	496	Efoserp	German
pokemon	496	Servine	Spanish
pokemon	496	Servine	Italian
pokemon	496	Servine	English
pokemon	497	ジャローダ	Japanese
pokemon	497	샤로다	Korean
pokemon	497	君主蛇	Chinese
pokemon	497	Majaspic	French
pokemon	497	Serpiroyal	German
pokemon	497	Serperior	Spanish
pokemon	497	Serperior	Italian
pokemon	497	Serperior	English
pokemon	498	ポカブ	Japanese
pokemon	498	뚜꾸리	Korean
pokemon	498	暖暖豬	Chinese
pokemon	498	Gruikui	French
pokemon	498	Floink	German
pokemon	498	Tepig	Spanish
pokemon	498	Tepig	Italian
pokemon	498	Tepig	English
pokemon	499	チャオブー	Japanese
pokemon	499	차오꿀	Korean
pokemon	499	炒炒豬	Chinese
pokemon	499	Grotichon	French
pokemon	499	Ferkokel	German
pokemon	499	Pignite	Spanish
pokemon	499	Pignite	Italian
pokemon	499	Pignite	English
pokemon	500	エンブオー	Japanese
pokemon	500	염무왕	Korean
pokemon	500	炎武王	Chinese
pokemon	500	Roitiflam	French
pokemon	500	Flambirex	German
pokemon	500	Emboar	Spanish
pokemon	500	Emboar	Italian
pokemon	500	Emboar	English
pokemon	501	ミジュマル	Japanese
pokemon	501	수댕이	Korean
pokemon	501	水水獺	Chinese
pokemon	501	Moustillon	French
pokemon	501	Ottaro	German
pokemon	501	Oshawott	Spanish
pokemon	501	Oshawott	Italian
pokemon	501	Oshawott	English
pokemon	502	フタチマル	Japanese
pokemon	502	쌍검자비	Korean
pokemon	502	雙刃丸	Chinese
pokemon	502	Mateloutre	French
pokemon	502	Zwottronin	German
pokemon	502	Dewott	Spanish
pokemon	502	Dewott	Italian
pokemon	502	Dewott	English
pokemon	503	ダイケンキ	Japanese
pokemon	503	대검귀	Korean
pokemon	503	大劍鬼	Chinese
pokemon	503	Clamiral	French
pokemon	503	Admurai	German
pokemon	503	Samurott	Spanish
pokemon	503	Samurott	Italian
pokemon	503	Samurott	English
pokemon	504	ミネズミ	Japanese
pokemon	504	보르쥐	Korean
pokemon	504	探探鼠	Chinese
pokemon	504	Ratentif	French
pokemon	504	Nagelotz	German
pokemon	504	Patrat	Spanish
pokemon	504	Patrat	Italian
pokemon	504	Patrat	English
pokemon	505	ミルホッグ	Japanese
pokemon	505	보르그	Korean
pokemon	505	步哨鼠	Chinese
pokemon	505	Miradar	French
pokemon	505	Kukmarda	German
pokemon	505	Watchog	Spanish
pokemon	505	Watchog	Italian
pokemon	505	Watchog	English
pokemon	506	ヨーテリー	Japanese
pokemon	506	요테리	Korean
pokemon	506	小約克	Chinese
pokemon	506	Ponchiot	French
pokemon	506	Yorkleff	German
pokemon	506	Lillipup	Spanish
pokemon	506	Lillipup	Italian
pokemon	506	Lillipup	English
pokemon	507	ハーデリア	Japanese
pokemon	507	하데리어	Korean
pokemon	507	哈約克	Chinese
pokemon	507	Ponchien	French
pokemon	507	Terribark	German
pokemon	507	Herdier	Spanish
pokemon	507	Herdier	Italian
pokemon	507	Herdier	English
pokemon	508	ムーランド	Japanese
pokemon	508	바랜드	Korean
pokemon	508	長毛狗	Chinese
pokemon	508	Mastouffe	French
pokemon	508	Bissbark	German
pokemon	508	Stoutland	Spanish
pokemon	508	Stoutland	Italian
pokemon	508	Stoutland	English
pokemon	509	チョロネコ	Japanese
pokemon	509	쌔비냥	Korean
pokemon	509	扒手貓	Chinese
pokemon	509	Chacripan	French
pokemon	509	Felilou	German
pokemon	509	Purrloin	Spanish
pokemon	509	Purrloin	Italian
pokemon	509	Purrloin	English
pokemon	510	レパルダス	Japanese
pokemon	510	레파르다스	Korean
pokemon	510	酷豹	Chinese
pokemon	510	Léopardus	French
pokemon	510	Kleoparda	German
pokemon	510	Liepard	Spanish
pokemon	510	Liepard	Italian
pokemon	510	Liepard	English
pokemon	511	ヤナップ	Japanese
pokemon	511	야나프	Korean
pokemon	511	花椰猴	Chinese
pokemon	511	Feuillajou	French
pokemon	511	Vegimak	German
pokemon	511	Pansage	Spanish
pokemon	511	Pansage	Italian
pokemon	511	Pansage	English
pokemon	512	ヤナッキー	Japanese
pokemon	512	야나키	Korean
pokemon	512	花椰猿	Chinese
pokemon	512	Feuiloutan	French
pokemon	512	Vegichita	German
pokemon	512	Simisage	Spanish
pokemon	512	Simisage	Italian
pokemon	512	Simisage	English
pokemon	513	バオップ	Japanese
pokemon	513	바오프	Korean
pokemon	513	爆香猴	Chinese
pokemon	513	Flamajou	French
pokemon	513	Grillmak	German
pokemon	513	Pansear	Spanish
pokemon	513	Pansear	Italian
pokemon	513	Pansear	English
pokemon	514	バオッキー	Japanese
pokemon	514	바오키	Korean
pokemon	514	爆香猿	Chinese
pokemon	514	Flamoutan	French
pokemon	514	Grillchita	German
pokemon	514	Simisear	Spanish
pokemon	514	Simisear	Italian
pokemon	514	Simisear	English
pokemon	515	ヒヤップ	Japanese
pokemon	515	앗차프	Korean
pokemon	515	冷水猴	Chinese
pokemon	515	Flotajou	French
pokemon	515	Sodamak	German
pokemon	515	Panpour	Spanish
pokemon	515	Panpour	Italian
pokemon	515	Panpour	English
pokemon	516	ヒヤッキー	Japanese
pokemon	516	앗차키	Korean
pokemon	516	冷水猿	Chinese
pokemon	516	Flotoutan	French
pokemon	516	Sodachita	German
pokemon	516	Simipour	Spanish
pokemon	516	Simipour	Italian
pokemon	516	Simipour	English
pokemon	517	ムンナ	Japanese
pokemon	517	몽나	Korean
pokemon	517	食夢夢	Chinese
pokemon	517	Munna	French
pokemon	517	Somniam	German
pokemon	517	Munna	Spanish
pokemon	517	Munna	Italian
pokemon	517	Munna	English
pokemon	518	ムシャーナ	Japanese
pokemon	518	몽얌나	Korean
pokemon	518	夢夢蝕	Chinese
pokemon	518	Mushana	French
pokemon	518	Somnivora	German
pokemon	518	Musharna	Spanish
pokemon	518	Musharna	Italian
pokemon	518	Musharna	English
pokemon	519	マメパト	Japanese
pokemon	519	콩둘기	Korean
pokemon	519	豆豆鴿	Chinese
pokemon	519	Poichigeon	French
pokemon	519	Dusselgurr	German
pokemon	519	Pidove	Spanish
pokemon	519	Pidove	Italian
pokemon	519	Pidove	English
pokemon	520	ハトーボー	Japanese
pokemon	520	유토브	Korean
pokemon	520	咕咕鴿	Chinese
pokemon	520	Colombeau	French
pokemon	520	Navitaub	German
pokemon	520	Tranquill	Spanish
pokemon	520	Tranquill	Italian
pokemon	520	Tranquill	English
pokemon	521	ケンホロウ	Japanese
pokemon	521	켄호로우	Korean
pokemon	521	高傲雉雞	Chinese
pokemon	521	Déflaisan	French
pokemon	521	Fasasnob	German
pokemon	521	Unfezant	Spanish
pokemon	521	Unfezant	Italian
pokemon	521	Unfezant	English
pokemon	522	シママ	Japanese
pokemon	522	줄뮤마	Korean
pokemon	522	斑斑馬	Chinese
pokemon	522	Zébibron	French
pokemon	522	Elezeba	German
pokemon	522	Blitzle	Spanish
pokemon	522	Blitzle	Italian
pokemon	522	Blitzle	English
pokemon	523	ゼブライカ	Japanese
pokemon	523	제브라이카	Korean
pokemon	523	雷電斑馬	Chinese
pokemon	523	Zéblitz	French
pokemon	523	Zebritz	German
pokemon	523	Zebstrika	Spanish
pokemon	523	Zebstrika	Italian
pokemon	523	Zebstrika	English
pokemon	524	ダンゴロ	Japanese
pokemon	524	단굴	Korean
pokemon	524	石丸子	Chinese
pokemon	524	Nodulithe	French
pokemon	524	Kiesling	German
pokemon	524	Roggenrola	Spanish
pokemon	524	Roggenrola	Italian
pokemon	524	Roggenrola	English
pokemon	525	ガントル	Japanese
pokemon	525	암트르	Korean
pokemon	525	地幔岩	Chinese
pokemon	525	Géolithe	French
pokemon	525	Sedimantur	German
pokemon	525	Boldore	Spanish
pokemon	525	Boldore	Italian
pokemon	525	Boldore	English
pokemon	526	ギガイアス	Japanese
pokemon	526	기가이어스	Korean
pokemon	526	龐岩怪	Chinese
pokemon	526	Gigalithe	French
pokemon	526	Brockoloss	German
pokemon	526	Gigalith	Spanish
pokemon	526	Gigalith	Italian
pokemon	526	Gigalith	English
pokemon	527	コロモリ	Japanese
pokemon	527	또르박쥐	Korean
pokemon	527	滾滾蝙蝠	Chinese
pokemon	527	Chovsourir	French
pokemon	527	Fleknoil	German
pokemon	527	Woobat	Spanish
pokemon	527	Woobat	Italian
pokemon	527	Woobat	English
pokemon	528	ココロモリ	Japanese
pokemon	528	맘박쥐	Korean
pokemon	528	心蝙蝠	Chinese
pokemon	528	Rhinolove	French
pokemon	528	Fletiamo	German
pokemon	528	Swoobat	Spanish
pokemon	528	Swoobat	Italian
pokemon	528	Swoobat	English
pokemon	529	モグリュー	Japanese
pokemon	529	두더류	Korean
pokemon	529	螺釘地鼠	Chinese
pokemon	529	Rototaupe	French
pokemon	529	Rotomurf	German
pokemon	529	Drilbur	Spanish
pokemon	529	Drilbur	Italian
pokemon	529	Drilbur	English
pokemon	530	ドリュウズ	Japanese
pokemon	530	몰드류	Korean
pokemon	530	龍頭地鼠	Chinese
pokemon	530	Minotaupe	French
pokemon	530	Stalobor	German
pokemon	530	Excadrill	Spanish
pokemon	530	Excadrill	Italian
pokemon	530	Excadrill	English
pokemon	531	タブンネ	Japanese
pokemon	531	다부니	Korean
pokemon	531	差不多娃娃	Chinese
pokemon	531	Nanméouïe	French
pokemon	531	Ohrdoch	German
pokemon	531	Audino	Spanish
pokemon	531	Audino	Italian
pokemon	531	Audino	English
pokemon	532	ドッコラー	Japanese
pokemon	532	으랏차	Korean
pokemon	532	搬運小匠	Chinese
pokemon	532	Charpenti	French
pokemon	532	Praktibalk	German
pokemon	532	Timburr	Spanish
pokemon	532	Timburr	Italian
pokemon	532	Timburr	English
pokemon	533	ドテッコツ	Japanese
pokemon	533	토쇠골	Korean
pokemon	533	鐵骨土人	Chinese
pokemon	533	Ouvrifier	French
pokemon	533	Strepoli	German
pokemon	533	Gurdurr	Spanish
pokemon	533	Gurdurr	Italian
pokemon	533	Gurdurr	English
pokemon	534	ローブシン	Japanese
pokemon	534	노보청	Korean
pokemon	534	修建老匠	Chinese
pokemon	534	Bétochef	French
pokemon	534	Meistagrif	German
pokemon	534	Conkeldurr	Spanish
pokemon	534	Conkeldurr	Italian
pokemon	534	Conkeldurr	English
pokemon	535	オタマロ	Japanese
pokemon	535	동챙이	Korean
pokemon	535	圓蝌蚪	Chinese
pokemon	535	Tritonde	French
pokemon	535	Schallquap	German
pokemon	535	Tympole	Spanish
pokemon	535	Tympole	Italian
pokemon	535	Tympole	English
pokemon	536	ガマガル	Japanese
pokemon	536	두까비	Korean
pokemon	536	藍蟾蜍	Chinese
pokemon	536	Batracné	French
pokemon	536	Mebrana	German
pokemon	536	Palpitoad	Spanish
pokemon	536	Palpitoad	Italian
pokemon	536	Palpitoad	English
pokemon	537	ガマゲロゲ	Japanese
pokemon	537	두빅굴	Korean
pokemon	537	蟾蜍王	Chinese
pokemon	537	Crapustule	French
pokemon	537	Branawarz	German
pokemon	537	Seismitoad	Spanish
pokemon	537	Seismitoad	Italian
pokemon	537	Seismitoad	English
pokemon	538	ナゲキ	Japanese
pokemon	538	던지미	Korean
pokemon	538	投摔鬼	Chinese
pokemon	538	Judokrak	French
pokemon	538	Jiutesto	German
pokemon	538	Throh	Spanish
pokemon	538	Throh	Italian
pokemon	538	Throh	English
pokemon	539	ダゲキ	Japanese
pokemon	539	타격귀	Korean
pokemon	539	打擊鬼	Chinese
pokemon	539	Karaclée	French
pokemon	539	Karadonis	German
pokemon	539	Sawk	Spanish
pokemon	539	Sawk	Italian
pokemon	539	Sawk	English
pokemon	540	クルミル	Japanese
pokemon	540	두르보	Korean
pokemon	540	蟲寶包	Chinese
pokemon	540	Larveyette	French
pokemon	540	Strawickl	German
pokemon	540	Sewaddle	Spanish
pokemon	540	Sewaddle	Italian
pokemon	540	Sewaddle	English
pokemon	541	クルマユ	Japanese
pokemon	541	두르쿤	Korean
pokemon	541	寶包繭	Chinese
pokemon	541	Couverdure	French
pokemon	541	Folikon	German
pokemon	541	Swadloon	Spanish
pokemon	541	Swadloon	Italian
pokemon	541	Swadloon	English
pokemon	542	ハハコモリ	Japanese
pokemon	542	모아머	Korean
pokemon	542	保母蟲	Chinese
pokemon	542	Manternel	French
pokemon	542	Matrifol	German
pokemon	542	Leavanny	Spanish
pokemon	542	Leavanny	Italian
pokemon	542	Leavanny	English
pokemon	543	フシデ	Japanese
pokemon	543	마디네	Korean
pokemon	543	百足蜈蚣	Chinese
pokemon	543	Venipatte	French
pokemon	543	Toxiped	German
pokemon	543	Venipede	Spanish
pokemon	543	Venipede	Italian
pokemon	543	Venipede	English
pokemon	544	ホイーガ	Japanese
pokemon	544	휠구	Korean
pokemon	544	車輪毬	Chinese
pokemon	544	Scobolide	French
pokemon	544	Rollum	German
pokemon	544	Whirlipede	Spanish
pokemon	544	Whirlipede	Italian
pokemon	544	Whirlipede	English
pokemon	545	ペンドラー	Japanese
pokemon	545	펜드라	Korean
pokemon	545	蜈蚣王	Chinese
pokemon	545	Brutapode	French
pokemon	545	Cerapendra	German
pokemon	545	Scolipede	Spanish
pokemon	545	Scolipede	Italian
pokemon	545	Scolipede	English
pokemon	546	モンメン	Japanese
pokemon	546	소미안	Korean
pokemon	546	木棉球	Chinese
pokemon	546	Doudouvet	French
pokemon	546	Waumboll	German
pokemon	546	Cottonee	Spanish
pokemon	546	Cottonee	Italian
pokemon	546	Cottonee	English
pokemon	547	エルフーン	Japanese
pokemon	547	엘풍	Korean
pokemon	547	風妖精	Chinese
pokemon	547	Farfaduvet	French
pokemon	547	Elfun	German
pokemon	547	Whimsicott	Spanish
pokemon	547	Whimsicott	Italian
pokemon	547	Whimsicott	English
pokemon	548	チュリネ	Japanese
pokemon	548	치릴리	Korean
pokemon	548	百合根娃娃	Chinese
pokemon	548	Chlorobule	French
pokemon	548	Lilminip	German
pokemon	548	Petilil	Spanish
pokemon	548	Petilil	Italian
pokemon	548	Petilil	English
pokemon	549	ドレディア	Japanese
pokemon	549	드레디어	Korean
pokemon	549	裙兒小姐	Chinese
pokemon	549	Fragilady	French
pokemon	549	Dressella	German
pokemon	549	Lilligant	Spanish
pokemon	549	Lilligant	Italian
pokemon	549	Lilligant	English
pokemon	550	バスラオ	Japanese
pokemon	550	배쓰나이	Korean
pokemon	550	野蠻鱸魚	Chinese
pokemon	550	Bargantua	French
pokemon	550	Barschuft	German
pokemon	550	Basculin	Spanish
pokemon	550	Basculin	Italian
pokemon	550	Basculin	English
pokemon	551	メグロコ	Japanese
pokemon	551	깜눈크	Korean
pokemon	551	黑眼鱷	Chinese
pokemon	551	Mascaïman	French
pokemon	551	Ganovil	German
pokemon	551	Sandile	Spanish
pokemon	551	Sandile	Italian
pokemon	551	Sandile	English
pokemon	552	ワルビル	Japanese
pokemon	552	악비르	Korean
pokemon	552	混混鱷	Chinese
pokemon	552	Escroco	French
pokemon	552	Rokkaiman	German
pokemon	552	Krokorok	Spanish
pokemon	552	Krokorok	Italian
pokemon	552	Krokorok	English
pokemon	553	ワルビアル	Japanese
pokemon	553	악비아르	Korean
pokemon	553	流氓鱷	Chinese
pokemon	553	Crocorible	French
pokemon	553	Rabigator	German
pokemon	553	Krookodile	Spanish
pokemon	553	Krookodile	Italian
pokemon	553	Krookodile	English
pokemon	554	ダルマッカ	Japanese
pokemon	554	달막화	Korean
pokemon	554	火紅不倒翁	Chinese
pokemon	554	Darumarond	French
pokemon	554	Flampion	German
pokemon	554	Darumaka	Spanish
pokemon	554	Darumaka	Italian
pokemon	554	Darumaka	English
pokemon	555	ヒヒダルマ	Japanese
pokemon	555	불비달마	Korean
pokemon	555	達摩狒狒	Chinese
pokemon	555	Darumacho	French
pokemon	555	Flampivian	German
pokemon	555	Darmanitan	Spanish
pokemon	555	Darmanitan	Italian
pokemon	555	Darmanitan	English
pokemon	556	マラカッチ	Japanese
pokemon	556	마라카치	Korean
pokemon	556	沙鈴仙人掌	Chinese
pokemon	556	Maracachi	French
pokemon	556	Maracamba	German
pokemon	556	Maractus	Spanish
pokemon	556	Maractus	Italian
pokemon	556	Maractus	English
pokemon	557	イシズマイ	Japanese
pokemon	557	돌살이	Korean
pokemon	557	石居蟹	Chinese
pokemon	557	Crabicoque	French
pokemon	557	Lithomith	German
pokemon	557	Dwebble	Spanish
pokemon	557	Dwebble	Italian
pokemon	557	Dwebble	English
pokemon	558	イワパレス	Japanese
pokemon	558	암팰리스	Korean
pokemon	558	岩殿居蟹	Chinese
pokemon	558	Crabaraque	French
pokemon	558	Castellith	German
pokemon	558	Crustle	Spanish
pokemon	558	Crustle	Italian
pokemon	558	Crustle	English
pokemon	559	ズルッグ	Japanese
pokemon	559	곤율랭	Korean
pokemon	559	滑滑小子	Chinese
pokemon	559	Baggiguane	French
pokemon	559	Zurrokex	German
pokemon	559	Scraggy	Spanish
pokemon	559	Scraggy	Italian
pokemon	559	Scraggy	English
pokemon	560	ズルズキン	Japanese
pokemon	560	곤율거니	Korean
pokemon	560	頭巾混混	Chinese
pokemon	560	Baggaïd	French
pokemon	560	Irokex	German
pokemon	560	Scrafty	Spanish
pokemon	560	Scrafty	Italian
pokemon	560	Scrafty	English
pokemon	561	シンボラー	Japanese
pokemon	561	심보러	Korean
pokemon	561	象徵鳥	Chinese
pokemon	561	Cryptéro	French
pokemon	561	Symvolara	German
pokemon	561	Sigilyph	Spanish
pokemon	561	Sigilyph	Italian
pokemon	561	Sigilyph	English
pokemon	562	デスマス	Japanese
pokemon	562	데스마스	Korean
pokemon	562	哭哭面具	Chinese
pokemon	562	Tutafeh	French
pokemon	562	Makabaja	German
pokemon	562	Yamask	Spanish
pokemon	562	Yamask	Italian
pokemon	562	Yamask	English
pokemon	563	デスカーン	Japanese
pokemon	563	데스니칸	Korean
pokemon	563	死神棺	Chinese
pokemon	563	Tutankafer	French
pokemon	563	Echnatoll	German
pokemon	563	Cofagrigus	Spanish
pokemon	563	Cofagrigus	Italian
pokemon	563	Cofagrigus	English
pokemon	564	プロトーガ	Japanese
pokemon	564	프로토가	Korean
pokemon	564	原蓋海龜	Chinese
pokemon	564	Carapagos	French
pokemon	564	Galapaflos	German
pokemon	564	Tirtouga	Spanish
pokemon	564	Tirtouga	Italian
pokemon	564	Tirtouga	English
pokemon	565	アバゴーラ	Japanese
pokemon	565	늑골라	Korean
pokemon	565	肋骨海龜	Chinese
pokemon	565	Mégapagos	French
pokemon	565	Karippas	German
pokemon	565	Carracosta	Spanish
pokemon	565	Carracosta	Italian
pokemon	565	Carracosta	English
pokemon	566	アーケン	Japanese
pokemon	566	아켄	Korean
